Address,rai-eth-uni-v2,idle,aave,fuse-borrower-no-rai-supply,rai-dai-uni-v3,Total
0xdb9123dc5b366d5b6af249ff463d49f66d4d373a,0.7381944073274329,0.0,0.0,0.0,0.0,0.738194407
0x00000000b9d747ef42d224e572a5b7e6488929c8,0.0,0.732312548,0.0,0.0,0.0,0.732312548
0xd2f96f8d1884cfd7f3e10611a86d9e932a235ed3,0.7053828635399093,0.0,0.0,0.0,0.0,0.705382864
0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,0.6877207711959121,0.0,0.0,0.0,0.0,0.687720771
0xd0554b8dc33b4be4bee98718a7b5f8009a67a6b7,0.0,0.0,0.6675511893850837,0.0,0.0,0.667551189
0x5273611f2caadcda536495909ea87bd2bb9cb9f9,0.645594429551545,0.0,0.0,0.0,0.0,0.645594430
0x3f59111df7d045b98fb22069738ef145208daeb5,0.590197778028039,0.0,0.0,0.0,0.0,0.590197778
0xf7b18e107eb36797f4ce36de756630b9c30969ad,0.0,0.0,0.5754213353797717,0.0,0.0,0.575421335
0x30043aabbcebbd887437ec4f0cfe6d4c0eb5cc64,0.5521612497038939,0.0,0.0,0.0,0.0,0.552161250
0x6630a2af9f49c14c6bedeac703eb56316bd0e950,0.552082155119069,0.0,0.0,0.0,0.0,0.552082155
0x2816affb6b2e646e2d9f2529c5affed6d13e0c0c,0.5511327993863737,0.0,0.0,0.0,0.0,0.551132799
0xd2d749354338c06b1d163f2e4235a9f6160e5aca,0.548260596679156,0.0,0.0,0.0,0.0,0.548260597
0x30154d4a8c0bb2c0a4c59eae2adc4ea0449dccb8,0.0,0.0,0.0,0.0,0.4488674058986031,0.448867406
0x037ce225946fc6b419e768abc7e5f03356bb887b,0.4463219211658747,0.0,0.0,0.0,0.0,0.446321921
0x8da1dbeca9f637fd5ee5d44a017b2e54ed235255,0.4415191609643643,0.0,0.0,0.0,0.0,0.441519161
0xf54eeeb761f18da84a0c8162484ed32b7d490716,0.4414646208364816,0.0,0.0,0.0,0.0,0.441464621
0xdd99fa1e4312146cf5029be7bdeb18c912f4f82b,0.441278242014182,0.0,0.0,0.0,0.0,0.441278242
0x778549eb292ac98a96a05e122967f22efa003707,0.4406407811065587,0.0,0.0,0.0,0.0,0.440640781
0xbf701bd8befb759da62c158f1391e5539f828adb,0.3898489783604528,0.0,0.0,0.0,0.0,0.389848978
0xb7ec3afc8ea5e99686783839a63fb2c4cd58fae2,0.3533401712892666,0.0,0.0,0.0,0.0,0.353340171
0x839d195bf635e222893c6516329235e904f8b3cf,0.3118852983242659,0.0,0.0,0.0,0.0,0.311885298
0x459e9e7fa2631ce07a8369beeaebce0a660b9ecc,0.3102416343631753,0.0,0.0,0.0,0.0,0.310241634
0xfaa987318c328d32d359ad7ce053be5b395da7b7,0.0,0.30348172,0.0,0.0,0.0,0.303481720
0xb386b3370f3c258d241fed394050d60f7c421be7,0.0,0.302629976,0.0,0.0,0.0,0.302629976
0x4a0d5319665a5eb094f841af9ce0a34bd3879412,0.2917415146017679,0.0,0.0,0.0,0.0,0.291741515
0x9a00f6b8d484d670604338d793a6e36249e4322f,0.0,0.274944286,0.0,0.0,0.0,0.274944286
0x730fac4c4ff284434ef81072341100bb02c2fa49,0.244694735777639,0.0,0.0,0.0,0.0,0.244694736
0x20deb7705e0f0527c29854bec7e80f1b16794a11,0.0,0.230727702,0.0,0.0,0.0,0.230727702
0x299c437702b2ee9ad9dc27f95d294b4559462ef4,0.2219155287961992,0.0,0.0,0.0,0.0,0.221915529
0x19fbad9480aaf449aea5343b5bbca864a3124d4f,0.0,0.21236227,0.0,0.0,0.0,0.212362270
0x2d4f248ff1e4eedfac4aa636a1e7271e44aee5c1,0.1859606034359731,0.0,0.0,0.0,0.0,0.185960603
0xe6c58978d013b757eb315bd6fd776bee2ee2b63c,0.0,0.167983394,0.0,0.0,0.0,0.167983394
0xfef3f83e036bebc6c7d92e769c87eda6065b3166,0.0,0.0,0.0,0.0,0.1507464124749581,0.150746412
0x040a0c8fd6c4c929648f1ca4aed3745ce3f1eaae,0.0,0.0,0.0,0.0,0.1303626117487576,0.130362612
0x013812d42954149d2bc3e0246d65f4097d1b2fe5,0.0,0.092895115,0.0,0.0,0.0,0.092895115
0x18cf2b4672e816065c12d12b5bad21b426dbf560,0.0,0.090783413,0.0,0.0,0.0,0.090783413
0x2ebdcca663bec249867413cc9ff0969185411667,0.0796105066752047,0.0,0.0,0.0,0.0,0.079610507
0x7136fbddd4dffa2369a9283b6e90a040318011ca,0.0492446560281665,0.0,0.0,0.0,0.0,0.049244656
0x8d6af3fa29f90dc01c544c75ba9a16c2ed87fa12,0.0,0.0,0.0394000109871144,0.0,0.0,0.039400011
0x31c6776dedb9c8f31c7423263e206322c6e130d6,0.0,0.0,0.0,0.0130814655189382,0.0,0.013081466
0x5b7ab4b4b4768923cddef657084223528c807963,0.0,0.0,0.0,0.0,0.0127571893452068,0.012757189
0xe03727f8b10a30a4b2c5f43958b2b9e6ea2b4ac3,0.0,0.00996071,9.881118715156736e-05,0.0,0.0,0.010059521
0xb9ca20413ca7fdcab5646e9ebeb097d366285551,0.0,0.0,0.009002922229044,0.0,0.0,0.009002922
0x881ccec3c27d83877263cdaa12a45d0437e1f0fe,0.0,0.0,0.0036085902215517,0.0,0.0,0.003608590
0x24d02e64d4a2580d570666546ac937adab2b3e08,0.0,0.0,0.0,0.0024458777603271,0.0,0.002445878
0x16fa43ee039b7ca2e993886095d1a4b4bfa71732,0.0,0.0,0.001285184058314,0.0,0.0,0.001285184
0x35e190c1c872ea78c4f2d703cbcff6401b70ac0d,0.0,0.0,0.0,0.0008170483776199,0.0,0.000817048
0x442aea0fd2afbd3391dae768f7046f132f0a6300,0.0,0.000621789,0.0,0.0,0.0,0.000621789
0x4b5d2c264220fa0b30d6579eda16da9e838fa6d4,0.0,0.0,9.796141064268036e-05,0.0,0.0,0.000097961
0x4a17f19a7b7fd329f97db116c2a09798f8c57ad0,0.0,0.0,5.6170277973851896e-05,0.0,0.0,0.000056170
0x224e69025a2f705c8f31efb6694398f8fd09ac5c,0.0,0.0,4.077005794149166e-05,0.0,0.0,0.000040770
0x40d2ce4c14f04bd91c59c6a1cd6e28f2a0fc81f8,0.0,0.0,0.0,6.507925936169088e-07,0.0,0.000000651
