Address,idle,rai-dai-uni-v3-lp,aave,rai-eth-uni-v2-lp,fuse-borrower-no-rai-supply,Total
0xe6c58978d013b757eb315bd6fd776bee2ee2b63c,0.048398541,0.0,0.0,0.0,0.0,0.048398541
0xb6f1d510a8e18a9ba14cec92791c026f8f3b9072,0.0,0.0,0.0,0.0413720061385409,0.0,0.041372006
0x013812d42954149d2bc3e0246d65f4097d1b2fe5,0.026764479,0.0,0.0,0.0,0.0,0.026764479
0x18cf2b4672e816065c12d12b5bad21b426dbf560,0.026156066,0.0,0.0,0.0,0.0,0.026156066
0x8d07d225a769b7af3a923481e1fdf49180e6a265,0.019233649,0.0,0.0,0.0,0.0,0.019233649
0x19fbad9480aaf449aea5343b5bbca864a3124d4f,0.006210493,0.0,0.0,0.0,0.0122447941668954,0.018455287
0x8d6af3fa29f90dc01c544c75ba9a16c2ed87fa12,0.0,0.0,0.0172978613694036,0.0,0.0,0.017297861
0xd610086899bbe55f08f4590b2197aed9966e8c73,0.0,0.0,0.0,0.0158800809830418,0.0,0.015880081
0xca1a7ecd9e0cf8330f71fbf5facf78890644f058,0.0,0.0156239725130377,0.0,0.0,0.0,0.015623973
0xaedc687fa5376d2fe9d4b81ebfc8c2ba30ba54ae,0.0,0.0,0.0110360148638016,0.0,0.0,0.011036015
0x31c6776dedb9c8f31c7423263e206322c6e130d6,0.0,0.0,0.0,0.0,0.0088988014160776,0.008898801
0xe03727f8b10a30a4b2c5f43958b2b9e6ea2b4ac3,0.00286983,0.0,4.338126244820083e-05,0.0,0.0,0.002913211
0x24d02e64d4a2580d570666546ac937adab2b3e08,0.0,0.0,0.0,0.0,0.0016638334937046,0.001663833
0x881ccec3c27d83877263cdaa12a45d0437e1f0fe,0.0,0.0,0.0015842861925039,0.0,0.0,0.001584286
0x35e190c1c872ea78c4f2d703cbcff6401b70ac0d,0.0,0.0,0.0,0.0,0.0005558055593421,0.000555806
0x16fa43ee039b7ca2e993886095d1a4b4bfa71732,0.0,0.0,0.0001799740861915,0.0,0.0,0.000179974
0x442aea0fd2afbd3391dae768f7046f132f0a6300,0.000179147,0.0,0.0,0.0,0.0,0.000179147
0x4a17f19a7b7fd329f97db116c2a09798f8c57ad0,0.0,0.0,2.4660543414323415e-05,0.0,0.0,0.000024661
