Address,curve,rai-dai-uni-v3,uni-v2-rai-eth,Total
0x2ebdcca663bec249867413cc9ff0969185411667,0.0,0.0,0.2010138898816914,0.201013890
0xbacd5b0725388a08b7df2b8a2cdae35f9d88481d,0.0,0.0,0.2002978393698831,0.200297839
0x7e76e867018fc1604c611c2733914311a8412ef4,0.0,0.0,0.1998596219934361,0.199859622
0xf91a1142d9e4910fb5e6ea3b965440a1dcef12fe,0.0,0.0,0.1974850670367276,0.197485067
0x9a3644f299b425834071c5e96ac3cdf7d7cf3ac8,0.0,0.0,0.1971437925099277,0.197143793
0x0a9310779b5efe189aea49a17c58ea4d65b82cec,0.0,0.0,0.1927192365305429,0.192719237
0x69c7a05d343c8ab35a2fee1247d09b8d2f23c0c4,0.0,0.0,0.1827516448773909,0.182751645
0x9ad2fdc0c515c2fe5358acd8b641f799e64e0c5c,0.0,0.0,0.1704087927964948,0.170408793
0x2a6ba53662f745ef4a91248914a17933261a69f0,0.0,0.0,0.1696386700355416,0.169638670
0xa7f6695ddca8f0ef07f1aee03d07aef3a3952d3d,0.0,0.0,0.164680054101205,0.164680054
0x1fbcfea53473f16b09a1eb2cfdf81537867cf202,0.0,0.0,0.1639332660254928,0.163933266
0x545c4ae2735c005489da4f8d03d9040c3360ede5,0.0,0.0,0.1629765496258425,0.162976550
0xdf7877efa1d46461623b507db7537b3e474a93c6,0.0,0.0,0.1601230571785236,0.160123057
0x9f3de76e54eea4efa0946f5501aa814a4fe009b7,0.0,0.0,0.1585220755673247,0.158522076
0xb176c3009649b3efc0cbbfa131a2811ac0f19566,0.0,0.0,0.1497038994239599,0.149703899
0xd4a3fd0fed8ed7ca0caae7ee2a5fcacb8e4c42b8,0.0,0.0,0.1485611176672002,0.148561118
0x7e5905514392f45200c5c40782652f54e611a017,0.0,0.0,0.1409175299543258,0.140917530
0x7136fbddd4dffa2369a9283b6e90a040318011ca,0.0,0.0,0.124341123772683,0.124341124
0x446c6e0488311188bbd5feebeeada1a06ee082a2,0.0,0.0,0.121220725746437,0.121220726
0xd7768689a895202d7c53bdf4ea8be07d943debd3,0.0,0.0,0.1195069695241161,0.119506970
0xcca891f0ce297d5793ea9aef27d90bfa3ae84a98,0.0,0.0,0.1169474870398295,0.116947487
0x6fae4241a4312fcb953f4ec11c3254849b6bc324,0.0,0.0,0.116029862840796,0.116029863
0x8073a475346e14e5e9839d1fe2d27323bc4c9176,0.0,0.0,0.1151765649406769,0.115176565
0xa7f78d63ac7f5dec4f35dee7246366173c09fde9,0.0,0.0,0.1147489925752557,0.114748993
0x9e10d3d0fba59b30caefd0f026f764f96f80322e,0.0,0.0,0.1143358511284535,0.114335851
0xab8e914bd2e292bc72f6e66d8312067713aa06be,0.0,0.0,0.113577420831268,0.113577421
0xb1d1efac85935345235a5ef25dca5eae83f8359f,0.0,0.0,0.1122460063508366,0.112246006
0xc530f34376b399b12094dc465eaca370ec7702fa,0.0,0.0,0.1115612242110634,0.111561224
0x9a3bef5598b4298188f9e286ec1a87ea6773fe18,0.0,0.0,0.1091671845826404,0.109167185
0xd80b99076ba9188d8f50c30424730287c09fa50c,0.0,0.0,0.1068852025522951,0.106885203
0x145a96b9669685c263f196caaba3ddd5339cbdf0,0.0,0.0,0.1061066710208477,0.106106671
0x4fedb3ab145b7c6bcc796dfba24d6d665a742fc5,0.105319772,0.0,0.0,0.105319772
0x92e28f52d4476f5506fb27cd6699cfb6687eb8e9,0.0,0.0,0.1030673905673715,0.103067391
0x6a59b37bde2d80878a019e824026e462192b7b66,0.0,0.0,0.1003762430954034,0.100376243
0xca49ab85d11469d1cdfb75870fd7383822ee968a,0.0,0.0,0.0998050291034017,0.099805029
0x57669f1fcc2633c66da3088ca82c901a9e7ba1ff,0.0,0.0,0.0996270537478454,0.099627054
0x6655d0fd10b9a7ea4974dc659d4700eebbd07af5,0.0,0.0,0.0990631954456915,0.099063195
0x495833d72cb1c78c5f53e0fbafdbe18e012b2482,0.0,0.0,0.0990021193029019,0.099002119
0x3b0c03e544289a63ac00f3c7aa92493b6f33ee0f,0.0,0.0,0.0989777325863077,0.098977733
0x2bd581ed4f840a5493552551bc7db6d074c0a594,0.0,0.0,0.0983740185389405,0.098374019
0xda36cc4136a24035d2fa1e35873cfb6b4ebf4321,0.0,0.0,0.0982331565443539,0.098233157
0x3e0139ce3533a42a7d342841aee69ab2bfee1d51,0.097283543,0.0,0.0,0.097283543
0xae014f018e6769e14a230abcbf44a095bc58a621,0.0,0.0,0.0960419947876713,0.096041995
0x12288c52d4177d355ef9117fbe1e7b4197c181fd,0.0,0.0,0.0955341767166291,0.095534177
0xd1f0ebb5a50c98f47a1c738b20092a22463c67c2,0.0,0.0,0.0938112657906675,0.093811266
0x5ced44c2e487547f7cff38f11f3063a39ac1689d,0.0,0.0,0.0938112657906675,0.093811266
0x586891dd8b40c869b923192be01f971b50d6f791,0.0,0.0,0.0938112657906675,0.093811266
0x1a8a14475dc45c442b2a35c12440b8acc9e6984a,0.0,0.0,0.0921993058163397,0.092199306
0xbb32f8c0eed5d3306232ac918256cf013008496f,0.0,0.0,0.0888122753012337,0.088812275
0xfe0661e552401bcefcf93e42e33a03742023f093,0.0,0.0,0.0888122753012337,0.088812275
0xdb3b8d660533cba0ab269dee59c55e9cc6838b9a,0.0,0.0,0.0888122753012337,0.088812275
0x0dd19e1fda92fd00741ec9d8d65e0c95039427fc,0.0,0.0,0.0888122753012337,0.088812275
0x36fc1911f9c5d29f300ae5266a9c98dc46414e9e,0.0,0.0,0.088810892638444,0.088810893
0x9a9e0f9a29cdeabfb4517dd0fcae0d2ccbd10ae3,0.0,0.0,0.088810892638444,0.088810893
0xde869962d5e639cff122cd09ba07d5bf6326c6c2,0.0,0.0,0.088810892638444,0.088810893
0x54c2cf5991676f842ce95c785f3dea2b5a9f9e04,0.0,0.0,0.0888094742842077,0.088809474
0x5c438214f08ce1b233f06f3a163b7c15964db2ef,0.0,0.0,0.0853643388964418,0.085364339
0x3ffffd8de09688a81dc3cb353a06a80e01a8c7f8,0.0,0.0,0.0847520431426118,0.084752043
0xbdc0651ab5292f56ac30e10f1a15d50dffd19f37,0.0,0.0,0.0843851650072917,0.084385165
0x4684199eddcb1ac967015cadb2221fa00aefc657,0.0,0.0,0.0841206082025611,0.084120608
0xbe54b7a33a844040918dd0ebccdce646a53826f0,0.0,0.0,0.0839716819105512,0.083971682
0x79149508b92b7c61779d6f62c7087a644b43d2c3,0.0,0.0,0.0798093570748175,0.079809357
0x79fa7fcf92ab884b5730175fd24779c9bbce1084,0.0,0.0,0.0797117175667056,0.079711718
0x6f2bfd62c6bca0e946d9b83eee77ce3d685cc347,0.0,0.0,0.0792345144875368,0.079234514
0xb65e90090e2d22ed83dfa43925c4b95100c16ed4,0.0,0.0,0.0790035443198417,0.079003544
0x128d4836c3d486e97911d601aef1419055cc4f4e,0.0,0.0,0.0788432451336419,0.078843245
0xb30d6cb5208429348aa3e394cd1bbbea1f1b460c,0.0,0.0,0.0783948405354014,0.078394841
0x0812f2916bf3d4ff118bed56a04a19ed9ee8e94c,0.0,0.0,0.0732182042106765,0.073218204
0x655ab4b2c31eaffdde8ab6baf3f247e4245dac11,0.0,0.0,0.0714759135181607,0.071475914
0xbc9e66b7ec50b9312035cdfd715da50b1973a630,0.0,0.0,0.0714175876430485,0.071417588
0xaa60de909c9d8bf6f0666c98c6c41579bd97794a,0.0,0.0,0.0679274990485909,0.067927499
0xa5e8dae9b4589afbcde451fc639e32bf748accf9,0.0,0.0,0.0673004419909833,0.067300442
0x995a57eb1f284af2550243b06f29297db5fd13e8,0.0,0.0,0.0658798705925668,0.065879871
0x4c7a4d7a25c00aac98b3479994134a8ca622798c,0.0,0.0,0.0655072973162768,0.065507297
0x5a8491f7c6f6f1b7000ef62707bd66ae1271c331,0.0,0.0,0.0624685527331604,0.062468553
0xa0914c206be51449374b6206fa4b06c74548d2fe,0.0,0.0,0.0610376211868695,0.061037621
0x34a5b3a49c5b0465bcbfb2228efad6c7e759767f,0.0,0.0,0.0605163450641734,0.060516345
0x4d4ac7416da599e7fc282e59d3540831f1811812,0.0,0.0,0.0605154794551574,0.060515479
0x5d31004d9584829211c2350218ff417d81118a2e,0.0,0.0,0.0604845146988004,0.060484515
0xefee2d43b11de6423d71a41a8a5ab679184a34a1,0.0,0.0,0.0604479928201368,0.060447993
0x2f32d6c5b4d8cdd81a8ca02a7646e3d5929692cc,0.0,0.0,0.0591920243393084,0.059192024
0x1b46aabc335075c497236f1ba2f695bb8d64e1dd,0.0,0.0,0.0584643236300295,0.058464324
0x0c9eed14d5f41bdae840cc188bae5540bc725ddf,0.0,0.0,0.057494982782836,0.057494983
0xb47eb37709f8b0540f3610e8824d221ace569fb3,0.0,0.0,0.0572140216964521,0.057214022
0x2a38cdc3b56028ff88a52f263db26ca6867a52a7,0.0,0.0,0.0570546625872456,0.057054663
0x8750e039b1c38eedb3b904b1b60463b3f4d1f952,0.0,0.0,0.0568511884416142,0.056851188
0xfdc03c88f4cb228b10cf3a53ba05da9dea6858c7,0.0,0.0,0.0565981686646258,0.056598169
0x753a54ccd788ac30198e2f7663d0fc645ef27241,0.0,0.0,0.0561560786913266,0.056156079
0x42f53818482ae5c20ce1dbedf88e3fc61c919ca9,0.0,0.0,0.0558154209204799,0.055815421
0x91d886ac7b54ebfbdde77fc1ee044503659a2090,0.0,0.0,0.0551149417819278,0.055114942
0x44b90068f77f16e321b22a8cd68243106e6c2ce0,0.0,0.0,0.0548514084128727,0.054851408
0xba65d80bd73c41891b81bfc4d80ae6dcae5b8154,0.0,0.0,0.0535922966608604,0.053592297
0x7e4c9a161c3c0c8d46f1fd336e838eb78cd56a88,0.0,0.0,0.0535126839086045,0.053512684
0x47cde97127cdd7cc79d4f9256cdc004524177bd7,0.0,0.0,0.0521382835708935,0.052138284
0x80be68b716a5868e8efb23140323cafc42f3458c,0.0,0.0,0.0505968851336336,0.050596885
0x8998ac6f6d538207015f11e0acfe7300fba350e1,0.0,0.0,0.0502587587208296,0.050258759
0xdcfcc77a2e690141432561a9746c125bf6704380,0.0,0.0,0.0501863975033272,0.050186398
0x0ce73d9ca584adeb34703ad7a8b501b2e54585a4,0.0,0.0,0.0495491523073645,0.049549152
0xb6f1d510a8e18a9ba14cec92791c026f8f3b9072,0.0,0.0,0.0487202696916912,0.048720270
0x3ac6256346254f9f47b5161623a4a142b6d37010,0.0,0.0,0.0458261947333243,0.045826195
0x773b9aee798bb310b533d19749dd542294b1ea11,0.0,0.0,0.0453003727315052,0.045300373
0x890ff4714b97bc0a24872bf71942b8c3ad64bdcd,0.0,0.0,0.0452868157647139,0.045286816
0xa37dd7c67c5c985aa56f7cf362b29d83c3f36816,0.0,0.0,0.0445767578717368,0.044576758
0x8b14239f64fb40df39781486fc85a7089bfca491,0.0,0.0,0.0442045803494787,0.044204580
0x08b0dc60b562549bb86901321633cdecb14f4e29,0.0,0.0,0.0441580358631165,0.044158036
0x58b2357c9cec68a9b67a2c5c9f4a80b9363ad582,0.0,0.0,0.0438396786834502,0.043839679
0xd4a237d1ab27aceaf8bace1005435193f538b116,0.0,0.0,0.042086734064161,0.042086734
0xb589fbe1a4ecfcb9c1d7900b42d14ff9fa6ea870,0.0,0.0,0.0402051302126781,0.040205130
0x4f0c471b37069c55783707a8de571711a9c6405e,0.0,0.0,0.0398596208191119,0.039859621
0xb3fc012e67a6dcbdb85c09e5dfd2bdaf362b81a5,0.0,0.0,0.0394987801804193,0.039498780
0x56d138a329faa31cdf5e3e7766da4d6c1e55e732,0.0,0.0,0.039165687901099,0.039165688
0xc593a1668d9bc0f319a15a43ef21c1befe3d7d57,0.0,0.0,0.0385995860733168,0.038599586
0x6700dc028971a9d96d0c4281099f29d74bbc1fb5,0.0,0.0,0.0354999237758746,0.035499924
0xd34f4d6158cb9fd4b4bef73fcc3a9f900b5305fc,0.0,0.0,0.0354998565293413,0.035499857
0x434327fcd2210a5996b1d95dfbd62cd61ce2fbb9,0.0,0.0,0.0354998565293413,0.035499857
0x022114bd59fd70855e27b38e98db4242fa4f3f97,0.0,0.0,0.0354998565293413,0.035499857
0xd529593dc8414a84ebbf1a74efcb0d0c3d583437,0.0,0.0,0.0354998565293413,0.035499857
0x55346cafd39e39cf4f9d3ad2afdc42c681069548,0.0,0.0,0.0354844824537115,0.035484482
0x0ff46871fda788f55a8c43211a28a189c4b4d0e1,0.0,0.0,0.0354841048625925,0.035484105
0xcd119c5c04fc42613a1a1bced4fd8368b5fa30d2,0.0,0.0,0.0354841048625925,0.035484105
0x84076bb77d6931e827453ded5ebe52f935f76d8d,0.0,0.0,0.0354841048625925,0.035484105
0x7bcd1bddff93dc0b22bc247654aeea0ddce4f05a,0.0,0.0,0.0354832994849432,0.035483299
0x273b70caffa29dd74501ced534910a3108b8e4da,0.0,0.0,0.0354222079767401,0.035422208
0xc184aef9c8423ab2ffa68f5262423b58b29fdab5,0.0,0.0,0.0354222079767401,0.035422208
0x793f092c89bc1b0b674173ec1e547a6494461bee,0.0,0.0,0.0354222079767401,0.035422208
0x95136bf60319d9cc700e26e09037a6a694e25148,0.0,0.0,0.0354220564537916,0.035422056
0xd45e83168872ae94c452e8ef09a6308c8c98edff,0.0,0.0,0.0354220564537916,0.035422056
0x26177d7943f455311fa84546c2529fb82a177ccf,0.0,0.0,0.0336979871742283,0.033697987
0xc62785b58724d744b843e479d76d47897e61ca7e,0.0,0.0,0.0330736803045114,0.033073680
0x51eba413de14da735cbaa25c33346888bda87101,0.0,0.0,0.0315110986415125,0.031511099
0xe4a77604802ee95603ec22ca0e4ebf981f6134a3,0.0,0.0,0.0313770194365453,0.031377019
0xa27ff099de5a80cf72a0f899ed586107d74f46ac,0.0,0.0,0.0311334413280683,0.031133441
0xe2e2466f657cf011eaaa4a8a2eeb2c9fe68797f6,0.0,0.0,0.0310868639512727,0.031086864
0x123d21efe44a4938bcfd6392956146436cf268ea,0.0,0.0,0.0307773407682269,0.030777341
0x36481d193dc5485cdfb19839613f564568e0e1f5,0.0,0.0,0.0305286287299642,0.030528629
0xe6567d460dcaba7b7b8aa3a5987135221fb1cca7,0.0,0.0,0.0300011538009925,0.030001154
0xcc639718e285880dec3dc4477621c145a51219a0,0.0,0.0,0.0300000609598143,0.030000061
0xf9b232ab04cda41b771ed0815256c11ffddb60bd,0.0,0.0,0.0298798707348885,0.029879871
0x525be9a6edc565fb514125845dcdc37ba2e8dc48,0.0,0.0,0.0283283050123091,0.028328305
0x53033c9697339942256845dd4d428085ec7261b8,0.0,0.0,0.0282409873714174,0.028240987
0xb79017034ee38c4bfbeb1bc619f714cea55a07d4,0.0,0.0,0.0280472719226182,0.028047272
0x580e2a735d2e4b58481fd08183b43e73b76423dd,0.0,0.0,0.025369274899617,0.025369275
0x5b5f9e86048822184949f112287c2f78a68585c6,0.0,0.0,0.0253113315741732,0.025311332
0xe36256f2e0cae6e083e307c5e23e5caa21a16adf,0.024844892,0.0,0.0,0.024844892
0xd9d208471b5d2ce51570788db2d5ad09f96e1771,0.0,0.0,0.0243438238464955,0.024343824
0xdf018ac6efc4e9e39515c0fa67e5ba66d5e366d0,0.0,0.0,0.023073973907683,0.023073974
0x5f91908343fc5740dc259b9d612f01ac43050a9b,0.0,0.0,0.0228112430908876,0.022811243
0xf8152684ba9cb9005048baeaded38f1ca497861f,0.0,0.0,0.022538194152604,0.022538194
0x954da244891733ab0badf630817d26d126d9fec8,0.0,0.0,0.0224682701411783,0.022468270
0xde7bffb56700030ba947ef443632b07c8120e808,0.0,0.0,0.0224474531582117,0.022447453
0x66dc433f54afb9c78c7b3bc7a6712af732a50487,0.0,0.0,0.0224474464296267,0.022447446
0xbc258c53355e9d86a0aae8109841b26864b72c27,0.0,0.0,0.0222597218544241,0.022259722
