Address,prai,flat-reward,lp-reward-3,lp-reward-2,cream-borrower-2,cream-borrower-1,minting-reward-1,lp-reward-4,lp-reward-1,Total
0xe60ac46bef350d5c234dfb1459ce1981e5cc7ca7,0.0,1.0,0.62667064,0.330331226,0.0,0.0,0.258409838,1.0005238954451154,1.000540507,4.216476106
0x83abce1657f4187b6b209d38d810ab480d995371,0.0,1.0,0.626332401,0.213582942,0.0,0.0,0.173150913,2.2004313613724493,0.0,4.213497617
0x0dd1fccbb80746a75c2fa6d38b33bac9175dcdd1,0.0,0.0,0.925476829,1.821786728,0.0,0.0,1.462966954,0.0,0.0,4.210230511
0xc680361e290d44ab0455375bb09c4aea58bd9105,0.0,1.0,0.0,0.0,0.0,0.0,3.205654121,0.0,0.0,4.205654121
0xdff92a1d3c7832cbcc762ee5f326679dd801648e,0.0,0.0,0.0,0.0,0.0,0.0,2.189594366,0.0,2.012426185,4.202020551
0xf4bd515d6b4fe4df1f24d5ca36ab74946d0ceaab,0.0,1.0,1.405287872,0.353714935,0.0,0.0,0.48726007,0.9392931340945866,0.0,4.185556011
0x85fa37209154b102efd1800babc672781133b905,0.0,1.0,0.263041352,0.0,0.0,0.0,0.0,2.907358027777326,0.0,4.170399380
0xdf0259238271427c469abc18a2cb3047d5c12466,0.0,1.0,0.221872335,0.0,0.0,0.0,0.0,2.93637166734029,0.0,4.158244002
0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0.0,1.0,0.243885026,0.0,0.0,0.0,0.0,2.909053483656255,0.0,4.152938510
0x3d6e0cd2ca93c2c35ecf7ff7c662df245d0ae096,0.0,1.0,0.150611749,0.0,0.0,0.0,0.169061865,2.827501724089778,0.0,4.147175338
0x53d81f1f6ded8c74f0fd29c7c35413a0f8de321e,0.0,0.0,4.136902538,0.0,0.0,0.0,0.0,0.0,0.0,4.136902538
0xcd3cde8040627dbe6874fac9525bb24422e3f4d4,0.0,1.0,0.560003197,0.243901735,0.0,0.0,0.194892972,1.9387598195402709,0.172950055,4.110507779
0xaa6ad7089a5ce90b36bd2a839acdca240f3e51c8,0.0,0.0,2.013053843,0.876758076,0.0,0.0,0.0,0.0,1.197893341,4.087705260
0x56780bc9c78667c186c345b0187ce1eec305c216,0.0,1.0,0.28984623,0.912301552,0.0,0.0,0.738256802,0.0,1.13852235,4.078926934
0x40e234f653ac53e94b1f097a6f67756a164cdb2d,0.0,1.0,1.300346484,0.0,0.0,0.0,0.467934338,1.299566108394688,0.0,4.067846930
0xaa73a811a4898ca0e116376be752b3960d554021,0.0,1.0,0.523413951,0.22796579,0.0,0.0,0.184564196,1.8344547737862908,0.284908913,4.055307624
0x0294ebebf5cdb1f96cdbda014b25ac0e95aefdca,0.0,1.0,0.653468818,0.0,0.0,0.0,0.0,2.3499958977098627,0.0,4.003464716
0x91f3b351a63f7cdbc3dee167a17ed63e450d6496,0.0,1.0,1.264188736,0.621207686,0.0,0.0,0.115988019,0.5879582481847755,0.395353058,3.984695747
0xbecb0c28c4a9358e987c2916dc088df12374f036,0.0,0.0,2.889292202,1.081659987,0.0,0.0,0.0,0.0,0.0,3.970952189
0x781cd87dc6f3466b69440568b0fee5c8feb2b7f8,0.0,1.0,0.522016241,0.461430243,0.0,0.0,0.656802861,0.0,1.329601511,3.969850856
0x23d291f1b610b9881b99f300c5d70012739a9ef6,0.0,1.0,0.494095511,0.215196544,0.0,0.0,0.087704587,1.346522406487075,0.814167583,3.957686631
0x3fd1ddf28f604cfe5fefa3adc38e38be2f7208d6,0.0,1.0,0.346205923,0.46625453,0.0,0.0,0.369158609,0.0,1.762558152,3.944177214
0x16ec8a7f9d21ea94be12d4765ad2e5597f82c9fe,0.0,1.0,0.0,0.634046305,0.0,0.0,0.530606027,0.0,1.77260497,3.937257302
0x66ab525022c5291c0c3d7a7199a38b827586f30c,0.0,1.0,0.714485897,0.118147056,0.0,0.0,0.0,1.0811089523155295,1.002640604,3.916382509
0x870ce4cbe75814672c0f1e62d3d19474dbca2edc,0.0,1.0,0.0,0.0,0.0,0.0,2.911803443,0.0,0.0,3.911803443
0x3c348653e7c21cdfaea32343b558593c8c393066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.872001661738336,0.0,3.872001662
0x0a0d0a909383def8ad9e0ca8c1d0ddef5b97a477,0.0,1.0,0.626494526,0.0,0.0,0.0,0.0,2.2030562393789577,0.0,3.829550765
0x4a016bfe6dc98a38de8cf5a5dc61a31529402e99,0.0,1.0,0.381108836,0.751037081,0.0,0.0,0.642696217,0.0,1.054102515,3.828944649
0xdf1aefb979d180b4d67cca9abb4c5108c89dc8a4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.825066842103552,0.0,3.825066842
0xd0b8f4feb248c994d25e6357c1ec9820beeca5ce,0.0,1.0,0.282061595,0.105851139,0.0,0.0,0.211075165,2.196190953368528,0.019646749,3.814825601
0xd2d58f785ea44dec2d3443cae65fb2ad66a2f67f,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.800408103960069,0.0,3.800408104
0x0b0441cdcd867c79ef66aa556504626e69e005de,0.0,0.0,0.207377183,0.090320297,0.0,0.0,3.467759266,0.0,0.017650946,3.783107692
0x54f38f4e33e47bd13e7a0f46ed7afad61a40bfc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7722505855550663,0.0,3.772250586
0x8f6da831710a8d30de1111aaf28c697aaf5056dd,0.0,1.0,0.25701393,1.449653199,0.0,0.0,0.0738268,0.5164944821949989,0.462965202,3.759953613
0xd02357256f2cbe7fed7f7f53e01198d921d358dd,0.0,1.0,0.182161013,0.0,0.0,0.0,0.0,2.569309138146059,0.0,3.751470151
0x7e346f31a13d0a142885ff1a9494829947b48372,0.0,1.0,0.0,0.0,0.0,0.0,2.691891704,0.0,0.0,3.691891704
0x6d0e577572a20433648d6b21af70a9c5b8c7c3c1,0.0,1.0,2.300569737,0.0,0.0,0.0,0.385472471,0.0,0.0,3.686042208
0xacfb98107bb6dc6d98f287a3860b8d13fa5afa65,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.675581542321651,0.0,3.675581542
0xaef38e36076a4897050ed33f477ba13686a0f793,0.0,1.0,1.731376385,0.0,0.0,0.0,0.0,0.936831005229435,0.0,3.668207390
0xbd22896a3c597a57c0eafdf47d3bf1e283110820,0.0,1.0,0.88740579,0.386497458,0.0,0.0,0.31050656,0.671248007529673,0.396718514,3.652376330
0xb3315cb457c57b3d35c5ac7df068c20365def361,0.0,1.0,0.0,0.0,0.0,0.0,0.076012264,2.5588860861242417,0.0,3.634898350
0x42087c28f296d3b2dab56e3f5d1aca1388f2be5b,0.0,1.0,0.459950294,0.677250028,0.0,0.0,0.553722654,0.0,0.934628794,3.625551770
0xab39530e1664c5594299800d7a287d9cc7d0422a,0.0,1.0,0.132044487,0.122606989,0.0,0.0,0.090224914,2.260525438797285,0.0,3.605401829
0xfb1d7f6c700a053683f80447b387a891d5f76aac,0.0,1.0,0.572434852,0.06522647,0.0,0.0,0.047687004,1.909626146285555,0.0,3.594974472
0x0ae2b017fea73623942698084c6a5339ed204281,0.0,1.0,1.131397322,0.379128401,0.0,0.0,0.133722062,0.941137417176073,0.0,3.585385202
0xd91cee8353074a35895c9cb78833c90abd3e8665,0.0,1.0,0.473966136,0.169494234,0.0,0.0,0.154078646,1.742637672793215,0.0,3.540176689
0x2eb5162af8e14393ad9e277d2234152437f45577,0.0,1.0,1.036202413,0.451303793,0.0,0.0,0.34751043,0.0,0.692970179,3.527986815
0x35f0899275e52406a6f5f0c8854347ff334d02ea,0.0,1.0,0.022771094,0.0,0.0,0.0,0.0,2.496483790517938,0.0,3.519254885
0x669f0ab96fd3beb68bc836bb874894bbb516331a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.508479676841802,0.0,3.508479677
0x7fe02ca835b711928505ea6725ccca6dce6db9e7,0.0,1.0,0.634857213,0.220362457,0.0,0.0,0.102031749,1.2714240590515622,0.254135211,3.482810689
0xe055e7a5c49090e20b69665440273dafcd17cd19,0.0,1.0,0.559307657,0.080604214,0.0,0.0,0.0,1.826413040996819,0.0,3.466324912
0x07ebb7978e5f752d1af50133d677b4ae84474d01,0.0,0.0,0.062608763,1.978085439,0.0,0.0,1.425443128,0.0,0.0,3.466137330
0xb71347d0ea00c70b1e4a66698c4878db12a126ab,0.0,1.0,0.250075451,0.0,0.0,0.0,0.017773429,2.1699455767791065,0.0,3.437794457
0xe3db7fc4c8f844c7ff068ceb889693718d93145e,0.0,0.0,1.344239527,0.916401987,0.0,0.0,0.0,0.0,1.16551597,3.426157484
0x05c6959d997cde99d2f967367e5e9f1959ba9706,0.0,1.0,0.42314866,0.184296613,0.0,0.0,0.147648926,1.4685873634647575,0.176515773,3.400197335
0x5725a458b319d73b8ec84c47de80620e7b191b0c,0.0,1.0,0.091385861,0.024076471,0.0,0.0,0.017632227,2.215736312212309,0.0,3.348830871
0x9eef87f4c08d8934cb2a3309df4dec5635338115,0.0,0.0,2.331502523,0.802854385,0.0,0.0,0.205918672,0.0,0.0,3.340275580
0x3577385c7b5a52d8fba230ac88c416cd97fa3ccc,0.0,1.0,0.670190752,0.102908384,0.0,0.0,0.075918437,1.471227065819588,0.0,3.320244639
0x7c7635935b079323c762bd40fa2146077f6de0c6,0.0,1.0,0.647272481,0.281910679,0.0,0.0,0.221496192,0.0,1.152417109,3.303096461
0x00287d5e1314d66b7df179ce14f97d80a65c2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299690351,3.299690351
0x376a46322c00c583e7fbe5881cee27fc218069c6,0.0,1.0,0.377918592,0.122350053,0.0,0.0,0.0,1.7762213552145028,0.0,3.276490000
0x81d80ae9d6670cd9ffd28812e2360535b1cec339,0.0,1.0,0.052329146,0.350166241,0.0,0.0,0.0,1.1010888621054205,0.770587674,3.274171923
0x58e316d51ada862d71fba22ada6f56d00186af13,0.0,1.0,0.734425724,0.181103967,0.0,0.0,0.059065001,0.6232960976846341,0.669506469,3.267397259
0x2e06af70b635f3e9e6adf4bb2d3e507a3bdadd7c,0.0,1.0,0.83453514,0.0,0.0,0.0,0.0,1.4206852319201873,0.0,3.255220372
0x65d25e3f2696b73b850daa07dd1e267dcfa67f2d,0.0,1.0,1.106298252,0.128828185,0.0,0.0,0.0,1.006648767121462,0.0,3.241775204
0x44da00f9edf2d02fa37fa73fbe3ee4db5019f068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.235197197915636,0.0,3.235197198
0x2f361bf60153ed8749a77645813b83a8db39afc1,0.0,1.0,0.605235361,0.053518039,0.0,0.0,0.038929677,1.5353725191050795,0.0,3.233055596
0x1269b659abc50b75a9b77338ac0faed0b416ee44,0.0,1.0,0.615457598,0.27121089,0.0,0.0,0.084604115,1.1743785312053991,0.082206192,3.227857326
0x34c1c3405cd216c10da49308fbacdb230cb2a824,0.0,1.0,0.211210772,0.075215004,0.0,0.0,0.025572445,1.911872399622992,0.0,3.223870621
0xeb64d67838a835a73640924a3c573522939fa2a0,0.0,1.0,0.0,0.940301056,0.0,0.0,0.059058934,0.0,1.223938184,3.223298174
0xabe3b6c4f1b7e747e5c94833441eb3a741f2943e,0.0,1.0,0.431692682,0.140373374,0.0,0.0,0.114508186,1.5360177489488271,0.0,3.222591991
0xa2df3ad66df36274137dd5b4832a19d040982be6,0.0,1.0,0.319464954,0.216730008,0.0,0.0,0.058651744,1.62272701311669,0.0,3.217573719
0x2cd60facbd8e374221d33f796529c2611a820181,0.0,1.0,0.431624931,0.162155037,0.0,0.0,0.126724165,1.4692081139477309,0.0,3.189712247
0x4460752ad94ae56f1cc2a68904eadfa15a5727f6,0.0,1.0,0.198182648,0.0,0.0,0.0,0.155000132,1.836502342118332,0.0,3.189685122
0x09bf09fc7cf6ded1ff1c4e40380d5c8766de62b3,0.0,1.0,0.022745159,0.009906343,0.0,0.0,0.0,2.116835430890172,0.023169535,3.172656468
0x74cef352303224d97633b736872d2a8d91dd6f59,0.0,0.0,1.201863703,0.523455302,0.0,0.0,0.0,0.0,1.42607653,3.151395535
0x2b555c64f7bdf8d26a0d4065ce872e6ce1830257,0.0,1.0,0.0,0.0,0.0,0.0,2.036063838,0.0,0.111245607,3.147309445
0xf0462427a46a36baa325f4bbd3789209116cdbe0,0.0,1.0,0.0,0.0,0.0,0.0,2.139326103,0.0,0.0,3.139326103
0x7f24c20ea2eb81a513b820053b813df2bec7fefe,0.0,0.0,1.278565432,1.050656994,0.0,0.0,0.803236434,0.0,0.0,3.132458860
0x27658c7cf8381fd94cad53672922af4eb7b20fcd,0.0,1.0,0.453797217,0.148925014,0.0,0.0,0.131919948,1.397710972310949,0.0,3.132353151
0x2a032565e00acfb4a91898efa41034a98ea93a74,0.0,1.0,0.379986908,0.154851891,0.0,0.0,0.0,1.3701225298509687,0.215740237,3.120701566
0x6269ce0dd97136106ce146ec6f24630ec74d4de8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1168016376346133,0.0,3.116801638
0x21234e59d1ffb0c8809f424656e21a5755e8c5ee,0.0,1.0,0.368481989,0.160487292,0.0,0.0,0.129193661,1.2846360677952646,0.163756673,3.106555683
0x14e495f1c792185c4491b2317a02f3c3c6775c82,0.0,1.0,0.318492599,0.138715097,0.0,0.0,0.110744968,1.2426714529215976,0.277603904,3.088228021
0x972cf6b3f83ef24c9becf6bc215b1f6b1f01bb0a,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0792735109670777,0.0,3.079273511
0x2176596ef0e65834d45e30b5ceab97c0cd41ddf5,0.0,1.0,0.055106931,0.0,0.0,0.0,0.110132062,1.9105393613100463,0.0,3.075778354
0x1d96bc350f59903512ef66dc0b23078c07248bd8,0.0,1.0,0.641181264,0.279257732,0.0,0.0,0.059065499,0.0083453171105207,1.084578508,3.072428320
0x15cea18eaf608e94cb9d3915329d5838833a8644,0.0,1.0,0.464504057,0.877526204,0.0,0.0,0.706114795,0.0,0.0,3.048145056
0x2debdf4427ccbcfdbc7f29d63964499a0ec184f6,0.0,0.0,0.0,1.826312624,0.0,0.0,0.0,0.0,1.219128245,3.045440869
0x0159dfc1c745dc4b10d42d2592335120f1f2d778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0278214642371224,0.0,3.027821464
0x289c23cd7cacafd4bfee6344ef376fa14f1bf42d,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0094859568949506,0.0,3.009485957
0xf08b78ba2bdd1d1ee27642f15844139c4bd3b697,0.0,1.0,0.097778536,0.073706796,0.0332620297434556,0.0229133167731308,0.073829863,1.47410355013801,0.212495931,2.988090023
0x4fa03f6e4df73f95e1e0b017c76992f3c9ae2e43,0.0,0.0,2.420437237,0.549227353,0.0,0.0,0.008834069,0.0,0.0,2.978498659
0x0b13f13c0e99f24b96a835b787d1347b33d87776,0.0,1.0,1.007932614,0.0,0.0,0.0,0.0,0.9616994170066676,0.0,2.969632031
0x69b61ad736556a8f87aa75d85591e6a19c27d699,0.0,1.0,0.86837618,0.0,0.0,0.0,0.0,1.081776046040709,0.0,2.950152226
0x73f0b1d73f979704ae1e23af9a279ff5a5985304,0.0,1.0,1.163617288,0.429810067,0.0,0.0,0.334954923,0.0,0.0,2.928382278
0xccb82218c6f82a2b750cf0d65e21ae6eae14070c,0.0,1.0,0.540180422,0.064716862,0.0,0.0,0.0,1.3042227192461069,0.0,2.909120003
0x9ac613c678af073ec6e77a3ecf4311fbcf5ad6f3,0.0,1.0,0.0,0.363134346,0.0,0.0,1.097812899,0.4465961899066508,0.0,2.907543435
0x25fb88e70f420addb51f9a99b484be66dfbea327,0.0,1.0,0.432913989,0.0,0.0,0.0,0.0,1.4687351716252508,0.0,2.901649161
0x5ebe4c2f14cd027bb2bfce0116cdc4ceb1b68d95,0.0,0.0,1.08144666,0.496877228,0.0,0.0,0.0,0.0,1.318198042,2.896521930
0x6453a526dafa5788ad09cac4a5ec9044d3684de0,0.0,1.0,0.0,0.381905566,0.0,0.0,1.503529524,0.0,0.0,2.885435090
0x71535aae1b6c0c51db317b54d5eee72d1ab843c1,0.0,1.0,0.306561143,0.100331307,0.0,0.0,0.081971185,1.3894709316178466,0.0,2.878334567
0xeef78134664602e37c37d438a49b82f531704e8b,0.0,0.0,1.997885269,0.870151611,0.0,0.0,0.0,0.0,0.005705313,2.873742193
0xfa91288b3033d095992cf3cb0b0e54b807c3c2ac,0.0,0.0,0.0,0.0,0.0,0.0,2.87105923,0.0,0.0,2.871059230
0xffd0b16ad371a90676c4442b4065ea01cf500e11,0.0,1.0,0.286613724,0.0,0.0,0.0,0.414049153,1.1689445336356663,0.0,2.869607411
0x9689a6e5f61e8c98d89378f45f487854a6ce9933,0.0,1.0,0.995523816,0.084783867,0.0,0.0,0.000296452,0.7859983118667819,0.0,2.866602447
0xf3beff5fcd6aa8d0796097c1e4eb729309055379,0.0,0.0,2.865328081,0.0,0.0,0.0,0.0,0.0,0.0,2.865328081
0x879e932b55c14ab7ceebb74fe94d2015fdc785b2,0.0,1.0,0.098672781,0.0,0.0,0.0,0.0,1.7653972939036815,0.0,2.864070075
0x7ee58488e66f5ab9eaefece17a526eee73e98a39,0.0,0.0,1.43960206,0.649826459,0.0,0.0,0.0,0.0,0.769809622,2.859238141
0x88d02f2be2e77b8a3ad07f3a4441c4151066a331,0.0,1.0,0.016541881,0.0,0.0,0.0,0.0,1.8333685736300096,0.0,2.849910455
0xbc70667129edef75a86a64b26d7b969502faacee,0.0,1.0,0.0,0.0,0.0,0.0,1.845651689,0.0,0.0,2.845651689
0x24e09f0b6e050754a9ddee77d867a786a38339dd,0.0,0.0,0.0,0.0,0.0,0.0,2.845267643,0.0,0.0,2.845267643
0xa83fbae55302e56f98ebacea660e35f2ddcebd74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.84320950608896,0.0,2.843209506
0xc3dbd0ea72d088f6db28205a7d89a3f956cd5ccc,0.0,1.0,0.16979906,0.073953659,0.0,0.0,0.059061214,1.4258441420247183,0.107605272,2.836263347
0x203ca8e5d8cef819703b2e98ee9cd99ef3d8291a,0.0,1.0,0.578881701,0.25212401,0.0,0.0,0.059065483,0.0,0.937822708,2.827893902
0xf826b36187ab041ba2bfa8544b2c81e66284b4a3,0.0,1.0,0.0,0.488228537,0.0,0.0,1.32888298,0.0,0.010619549,2.827731066
0x15e74efc6f4a63a1416bae8874ddb1e68240c667,0.0,1.0,0.534336666,0.0,0.0,0.0,0.0,1.2907775030202782,0.0,2.825114169
0x608dfac245aa71becf9f2e4c4941b360a7fed25e,0.0,1.0,0.0,0.177395832,0.0,0.0,0.142578027,0.0,1.453798212,2.773772071
0x2d94d0cee086b9fda470d26c0f58aac36d117596,0.0,1.0,0.149383286,0.0,0.0,0.0,0.132038359,1.469218596230208,0.0,2.750640241
0x64257b8a791fcf74400b828b22ff0f3a015b4ab7,0.0,1.0,0.1814027,0.0,0.2858058257042189,0.1743676990585318,0.012530791,1.0910090561062438,0.0,2.745116072
0x185196c8c5dd5729f22315203e09e33c3f7d7680,0.0,1.0,0.312806704,0.107403464,0.0,0.0,0.172215663,1.1510556291778586,0.0,2.743481460
0x65274e52b12e0cfac2cc42bc4fb971447507c5e2,0.0,1.0,0.22884733,0.06935244,0.0,0.0,0.067432971,1.3529035556122295,0.000570992,2.719107289
0x67d9057494e2e1b7361251043843db3c2abf8177,0.0,1.0,0.237114698,0.103272064,0.0,0.0,0.0,0.984897313055162,0.390351517,2.715635592
0xa684cfc51bf2d794cf197c35f3377f117bf10b6f,0.0,1.0,0.475478135,0.18288128,0.0,0.0,0.0,1.0552571757729607,0.0,2.713616591
0x9dab0995e37309b28f874a3f145ad9dfef372c8c,0.0,1.0,0.140980476,0.0,0.0,0.0,0.0,1.5691239437132314,0.0,2.710104420
0x24d02e64d4a2580d570666546ac937adab2b3e08,0.0,1.0,0.361409205,0.110065683,0.0,0.0,0.15817058,0.8893937938735492,0.157681007,2.676720269
0x71a1df0d820d29c784c04865904492ac38801a04,0.0,1.0,0.565410001,0.257787169,0.0,0.0,0.0,0.5671212992367657,0.286089593,2.676408062
0xfce3fab283adfebf09675d6fb093609d73233e6f,0.0,1.0,0.234558236,0.0,0.0,0.0,0.0,1.4392196747413095,0.0,2.673777911
0x9ef86a4ebbf2e595228f924782ca6c325b107f18,0.0,1.0,0.370831768,0.0,0.0,0.0,0.031098888,1.2483385573338643,0.0,2.650269213
0x42b058d03abc471712d8386121e8d965a36b8fd3,0.0,1.0,0.396247893,0.150044243,0.0,0.0,0.0,1.1011158877614504,0.0,2.647408024
0x27022406aeef6ed606c6e45282b7729b23644984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.63221420608295,0.0,2.632214206
0xb7f9f538aa1b41ae2853eb63f1939187ffe70eb4,0.0,1.0,0.21378238,0.132535692,0.0,0.0,0.043558049,1.0368536749058517,0.199999483,2.626729279
0x2da1b995720cacead7f50876b7eaac515e6b5778,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6206288337415424,0.0,2.620628834
0xdb9123dc5b366d5b6af249ff463d49f66d4d373a,0.0,1.0,0.282160035,0.122890945,0.0,0.0,0.098703739,0.9816045346155936,0.128542084,2.613901338
0x082214da6df7310ee70992b2359603e92ee73d53,0.0,1.0,0.355588364,0.043996351,0.0,0.0,0.0,1.211234160824735,0.0,2.610818876
0x18f768455e7f5fb09fc491fd86bcc282bcdd5973,0.0,1.0,0.231207865,0.100699424,0.4501709368909511,0.3104864859803165,0.0,0.2663475508188325,0.245253053,2.604165316
0xef989ef6873e06c3fd71c9e7c913a7512b824ec4,0.0,1.0,0.324205893,0.052983607,0.0,0.0,0.042697581,1.174513234373146,0.0,2.594400315
0xeddb1b75edda1c60695a4da3b3e3bb4c830c4b0f,0.0,1.0,0.25549796,0.0,0.0,0.0,0.0,1.3216359095034385,0.0,2.577133870
0xc64844d9b3db280a6e46c1431e2229cd62dd2d69,0.0,1.0,0.214302569,0.323843212,0.0,0.0,0.342947544,0.0,0.681893065,2.562986390
0xc1adaf309fc6df3547a083b189abb68f8fc76a90,0.0,0.0,1.244474675,0.499034373,0.0,0.0,0.814927014,0.0,0.0,2.558436062
0xc2707568d31f3fb1fc55b2f8b2ae5682eaa72041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5565502346099966,0.0,2.556550235
0xa122355892040d2cf7bb3723fc97335377aedb1f,0.0,1.0,0.178312369,0.017565312,0.0,0.0628692381230696,0.012780017,1.276428656380147,0.0,2.547955593
0xbffff0dcdf5e292d3b804958004e851383c5458f,0.0,0.0,0.600318298,0.761947828,0.0,0.0,0.0,0.0,1.184636441,2.546902567
0x7d4af955c68ae03b32e586d65a9c3e132c62ca68,0.0,1.0,0.0,0.0,0.0,0.0,1.546519598,0.0,0.0,2.546519598
0xccdecf16bd1b552e029f57c203d3880b2c1ad630,0.0,1.0,0.097001587,0.0,0.1334571085571677,0.1314618959727966,0.0,1.1745155978981825,0.0,2.536436189
0xc99abe8bc02ef58134bab3cfc6bd4575f7c2edcc,0.0,0.0,0.0,0.0,0.0,0.0,2.526468083,0.0,0.0,2.526468083
0xc10fa265ce69337eb0ecf7b02d652e8d28b61a17,0.0,0.0,1.497168102,0.652071096,0.0,0.0,0.0,0.0,0.375884646,2.525123844
0x315c2235d75880afe04310d71ec381dbfb29d307,0.0,1.0,0.115739527,0.0,0.0,0.0,0.145273012,1.2277906801600833,0.034257048,2.523060267
0x1e7127c81c8a58661a0811f026b6be66533934be,0.0,1.0,0.298392509,0.10830456,0.0,0.0,0.085098108,1.028262623739602,0.0,2.520057801
0x4f5ef03e870332a1b42453bbf57b8a041e89efe8,0.0,1.0,0.295596506,0.105593602,0.0,0.0,0.083994108,1.027775935411491,0.0,2.512960151
0xf539d59cb90a5f4f7354f9e290b68c462ffbc8c6,0.0,1.0,0.040852198,0.0,0.0,0.0,0.0,1.4680692286151935,0.0,2.508921427
0x7aef93b8472101c9df430fceaa0817da97f1f790,0.0,0.0,0.0,1.762751758,0.0,0.0,0.0,0.0,0.733718644,2.496470402
0x3002be48603466f603f538fa52ba54949adc6782,0.0,1.0,0.337568768,0.045336662,0.0,0.0,0.0,1.108449279550603,0.0,2.491354710
0xc78ce4e51611ed720ec96bf584bf1b1658fd2379,0.0,1.0,1.321172211,0.084438229,0.0,0.0,0.085021604,0.0,0.0,2.490632044
0xfef3f83e036bebc6c7d92e769c87eda6065b3166,0.0,1.0,0.059718251,0.025841146,0.0,0.0,0.0,1.4041086487821706,0.0,2.489668046
0x02fe842b7a312301ef02e4a82352f9a97a813dfb,0.0,1.0,0.116187316,0.0,0.0,0.0,0.0,1.3731848953818866,0.0,2.489372211
0x580eccb127b287cffdcb8935bc5fc7e9ec0b4123,0.0,1.0,0.332854304,0.026881351,0.0,0.0,0.027205297,1.10170625407239,0.0,2.488647206
0xb1f72d694711fce55c62ea97bd3739ff11cef986,0.0,1.0,0.289820772,0.126227474,0.0,0.0,0.059065194,0.559558615146503,0.448320011,2.482992066
0xc9868101505f0d775acd6187a233f8f0f741b311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4793582840253976,0.0,2.479358284
0xd9d208471b5d2ce51570788db2d5ad09f96e1771,0.0,1.0,0.257314251,0.112069704,0.0,0.0,0.08859223,0.8383167729973591,0.177559962,2.473852920
0xa6a1fac4430cff1d6ca66e490ab16b0c8422ae23,0.0,1.0,0.08461869,0.0,0.0,0.0,0.0,1.388890028054076,0.0,2.473508718
0x1da81137c7848020f1884710c3a7467e05f1b3a8,0.0,0.0,1.521647077,0.948787432,0.0,0.0,0.0,0.0,0.0,2.470434509
0xc1d43fa553b9fbaa95637d28d39862dc339db0ea,0.0,1.0,0.221181447,0.092592199,0.0,0.0,0.049860822,0.9045181009348432,0.20120425,2.469356819
0xe3d69bcab5daaea39787eeaf4c0369de366d71bd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4664834862855112,0.0,2.466483486
0x2b1d2d290268cb4c4862d4a658f1c2a663c0f79a,0.0,1.0,0.305549653,0.0,0.0,0.0,0.0,1.1594758617256056,0.0,2.465025515
0xcf50fb42926b255747fb8b0ea8e26d4e66952ca4,0.0,1.0,0.315805838,0.137544915,0.0,0.0,0.059065951,0.5764739263968512,0.374124909,2.463015539
0x737256e3b6cbb8ddf07d073c22b10bae09c08082,0.0,0.0,1.183966949,0.515660616,0.0,0.0,0.0,0.0,0.762759383,2.462386948
0x130dad1e7981abf598aaec5abef9f38b1d9ebd98,0.0,1.0,0.200992635,0.087539594,0.0,0.0,0.227930783,0.7396059634743886,0.196047361,2.452116336
0xfc1fe78e45244889375b1f0436aecf97db0bf6d9,0.0,1.0,0.254053957,0.110649727,0.0,0.0,0.088589812,0.881188584809376,0.117263745,2.451745826
0xee779e4b3e7b11454ed80cfe12cf48ee3ff4579e,0.0,1.0,0.215351694,0.093793486,0.0,0.0,0.147656989,0.7924439496368859,0.198495559,2.447741678
0x51064197a20a4b1b8ba92b747f4b56d6759fcfce,0.0,0.0,1.160373926,0.505384997,0.0,0.0,0.0,0.0,0.772218916,2.437977839
0x0652dd3753cd000f11044ce37ee0e49cd106c2ea,0.0,1.0,0.0,0.0,0.0,0.0,0.17719555,1.2579422395393776,0.0,2.435137790
0x530cf036ed4fa58f7301a9c788c9806624cefd19,0.0,1.0,0.343534185,0.149621617,0.0,0.0,0.0,0.1973841624388397,0.73774224,2.428282204
0xc35447bf6cb51f2be5168b28a50dd65f401c3836,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.423247975447445,0.0,2.423247975
0x1d18a0fdff04c4c462b42bccac22c1df1f5595fb,0.0,1.0,1.034788324,0.0,0.0,0.0,0.36909736,0.0,0.0,2.403885684
