Address,uni-v2-rai-eth,curve,rai-dai-uni-v3,Total
0xe6567d460dcaba7b7b8aa3a5987135221fb1cca7,0.0366470177678369,0.0,0.0,0.036647018
0xcc639718e285880dec3dc4477621c145a51219a0,0.0366456828401759,0.0,0.0,0.036645683
0xf9b232ab04cda41b771ed0815256c11ffddb60bd,0.0364988680430652,0.0,0.0,0.036498868
0x525be9a6edc565fb514125845dcdc37ba2e8dc48,0.0346035990483956,0.0,0.0,0.034603599
0x53033c9697339942256845dd4d428085ec7261b8,0.0344969387793131,0.0,0.0,0.034496939
0xb79017034ee38c4bfbeb1bc619f714cea55a07d4,0.034260311430207,0.0,0.0,0.034260311
0x580e2a735d2e4b58481fd08183b43e73b76423dd,0.0309890837589268,0.0,0.0,0.030989084
0x5b5f9e86048822184949f112287c2f78a68585c6,0.030918304811852,0.0,0.0,0.030918305
0x7874175d57e1dddbe13fbdaec4fe99d6f63e758f,0.030051652017199,0.0,0.0,0.030051652
0xd9d208471b5d2ce51570788db2d5ad09f96e1771,0.029736474502194,0.0,0.0,0.029736475
0xdf018ac6efc4e9e39515c0fa67e5ba66d5e366d0,0.0281853270503713,0.0,0.0,0.028185327
0x5f91908343fc5740dc259b9d612f01ac43050a9b,0.0278643960296803,0.0,0.0,0.027864396
0xf8152684ba9cb9005048baeaded38f1ca497861f,0.0275308612143481,0.0,0.0,0.027530861
0x954da244891733ab0badf630817d26d126d9fec8,0.0274454476163874,0.0,0.0,0.027445448
0xde7bffb56700030ba947ef443632b07c8120e808,0.0274200192495416,0.0,0.0,0.027420019
0x66dc433f54afb9c78c7b3bc7a6712af732a50487,0.0274200110304386,0.0,0.0,0.027420011
0xbc258c53355e9d86a0aae8109841b26864b72c27,0.027190701654921,0.0,0.0,0.027190702
0x1e78c54beaf6884df07d2387311d1ba23c818820,0.0271897544481339,0.0,0.0,0.027189754
0x7b0f8ae03b2fc1c1cca4249add49e4d8b9497421,0.0270551005866778,0.0,0.0,0.027055101
0xd8f733595f6fa6d63b0f77e75d07d67f7a18d39a,0.0270154541292356,0.0,0.0,0.027015454
0xf6666f75dbcb83347c9c4ab0f0c43e0c2bba2b29,0.0268856617268179,0.0,0.0,0.026885662
0x28376da964fab061ba92b36c9fcc8bc9d44d7eb3,0.0268783023960835,0.0,0.0,0.026878302
0x477f2acf9eb7f26db3ecbf3a667cffdc94ab3878,0.0267077908258065,0.0,0.0,0.026707791
0x0a24399c46fc9b050496483bf359b396ebb8e679,0.0262670092428274,0.0,0.0,0.026267009
0xca84a912a7738a0fde36f6d0d519fbf253ef4957,0.0261584878654284,0.0,0.0,0.026158488
0xaa02ae7c33a6ab5f699ee8f77ddf08aba8086822,0.0261072770002046,0.0,0.0,0.026107277
0x75996027dcfb09784be564da5b50b938f22a7c54,0.025913750437749,0.0,0.0,0.025913750
0x74aae58ecfab8b2d1da26dc248ffa9b3eef98c9a,0.0249008518496099,0.0,0.0,0.024900852
0x305d39c1bb6f8711362cf1dc9ffc6fb0c35f7fc4,0.024855901793308,0.0,0.0,0.024855902
0x081bc1f62793fcd144a314ccf4a9f6ea419b2bc1,0.0245185798704568,0.0,0.0,0.024518580
0x2c15c4f6974febb7e2d9980a3fbb76838c2bd375,0.0242506462491649,0.0,0.0,0.024250646
0x9b95e427b41522a0184d8c67797495426640ec40,0.024153021082207,0.0,0.0,0.024153021
0xad4489f64a8be791294116d3e99d2721c7f0a72a,0.0239998639479729,0.0,0.0,0.023999864
0x885d26765a096136cfeb1d216713ade4289641e0,0.023925159880954,0.0,0.0,0.023925160
0x8c0878005d021cc01438dec24557bc5aed1babe0,0.022195379436511,0.0,0.0,0.022195379
0xa3fa07309ee8dccb64d4bd1f34ed7e8f3b0e7cff,0.0219169232685277,0.0,0.0,0.021916923
0xb9787250110def1995705798841bfb03ca32254a,0.0209471148072861,0.0,0.0,0.020947115
0x1c34e317cf36e6f5e84167cff2779ecfd80e7cdd,0.0201630590035092,0.0,0.0,0.020163059
0x2e8013da3f112e0614799d3e1cec0146cc0d163f,0.0190990842886014,0.0,0.0,0.019099084
0xa0f2865c73774d22b2b210d885e86db4a7b661ce,0.0187022939659914,0.0,0.0,0.018702294
0x79780d4e3830004d7270c0c6f5708fb9bf50e3c9,0.018634666459829,0.0,0.0,0.018634666
0xe36256f2e0cae6e083e307c5e23e5caa21a16adf,0.0,0.018518206,0.0,0.018518206
0x445a0fdc367385447412707874d45143736ec643,0.0178538392312046,0.0,0.0,0.017853839
0x8222b88c548d0699da30b9ab7061186eb150cd72,0.0178538392312046,0.0,0.0,0.017853839
0xe7ff17c50de51c70e273f94d442b4634ea1b32c7,0.016937184858131,0.0,0.0,0.016937185
0x84e9445f43995b0c6a4d4c1d40bb123571c2eb06,0.0167840083393019,0.0,0.0,0.016784008
0xa3a18f492ff2c55320cf4fad93299a7a1293a4ca,0.0166290252606591,0.0,0.0,0.016629025
0x9d80bd937c41f1c46c39533e75e0e4b1deb9e502,0.014218575830767,0.0,0.0,0.014218576
0x75c3dd7e854b77071e32a062386a9728348aef3d,0.0141145623930227,0.0,0.0,0.014114562
0x23687ed1aa5ef5988636bf0ee141afe95f77ca5f,0.0141145600432174,0.0,0.0,0.014114560
0x44b6a801e4009609f68c0a3fcf35225ec0fcc308,0.0140779152230549,0.0,0.0,0.014077915
0xa9ab3102ce698ce5d4d77c1ad90895afa1eb7266,0.0140700152200666,0.0,0.0,0.014070015
0xd450d789f3452f6cb51ed5c25fe8b2144448ea41,0.013888976072723,0.0,0.0,0.013888976
0xd0599dda0e082256dfd8ac8ebc4e2f5cc4f50af3,0.013887077971672,0.0,0.0,0.013887078
0x4c6cceb3407b3e87dfa5cc8531ad4780cd5b807d,0.0138594310117623,0.0,0.0,0.013859431
0x2e624fd4c1e62530ba19b433dcb9aca41f9537dc,0.0138345422783097,0.0,0.0,0.013834542
0x8377be4835732546eab943416be48206033b71dc,0.0138212378105428,0.0,0.0,0.013821238
0xf69afb5656163d7338f71a7903d6b54e9fcd57a1,0.0137618777246982,0.0,0.0,0.013761878
0x784533d01fb816e4619b602a28c963872ae42494,0.0137618755215444,0.0,0.0,0.013761876
0xaa709aeece974759f6cf69d30a61ddbaba2fdc7c,0.013710035790572,0.0,0.0,0.013710036
0xcb045317f224a527be9e1fef32d5135dfa0ccf36,0.0136976111752209,0.0,0.0,0.013697611
0xffd1bc6b2a0a739ae425755a3704b8be9811cb65,0.0136173075537536,0.0,0.0,0.013617308
0x9a2c3fb8349c9b6b789627889150f2861af35955,0.0135636914275334,0.0,0.0,0.013563691
0x24e7dab5544e7ec3b9ce4ccec90c795fd6606870,0.0135408203271631,0.0,0.0,0.013540820
0x4c3d50688581f7f8669923793244d91c86a1a738,0.0135385159233151,0.0,0.0,0.013538516
0x18a6a62cbba2cc1cf29ab56ef3c954b41763da37,0.0135278433074934,0.0,0.0,0.013527843
0xd2102effc39cb3e66078cd869cd1ba9412056432,0.0134675114533315,0.0,0.0,0.013467511
0xb373f8dd25d0869eb1d9dec370d0348096a83e43,0.0134675114533315,0.0,0.0,0.013467511
0x516cd0f32a9978bf2e77c8ea48f078b43bb5f068,0.013396487133794,0.0,0.0,0.013396487
0x6eb5c136e93b1270d9f43928d8ae58b74d8b8f6f,0.0133829769144515,0.0,0.0,0.013382977
0xb8c789c79c44d1435d51fbcb066b294162d24b19,0.0133740773665135,0.0,0.0,0.013374077
0x9ae94b2ad4d334a8d79cfd02d930d365a3b4eeb1,0.0130956458835949,0.0,0.0,0.013095646
0xd85a1511a9c208612aea47633f0b18610a60d0c8,0.0123641851414053,0.0,0.0,0.012364185
0xfa67fc2901dd343d3324fc882fe7eb474354a6e2,0.0123239235480291,0.0,0.0,0.012323924
0xe600f698d1fac467e02e43b98dfcd78c57ce1deb,0.012293887871488,0.0,0.0,0.012293888
0x48a8739fbc0bf5ecee120c45803043926994b0b0,0.0120143818276304,0.0,0.0,0.012014382
0x65303a95f2ca3d44b9e2728533c47998d999641f,0.0119709090589874,0.0,0.0,0.011970909
0x3402903186318cd240fe63fd8f93bd5234bdc1ea,0.0119025594874698,0.0,0.0,0.011902559
0x1afe369a452e7cb7122d039b4d814290e047d3ae,0.0110572392212183,0.0,0.0,0.011057239
0x31edecc4fc6e6c0d3248b9a4b9e651f7e02f82c3,0.009956647794892,0.0,0.0,0.009956648
0x4ce5ad79fa2f7048065452b9fa9ef9b60a75fc09,0.0096812873358773,0.0,0.0,0.009681287
0xeb590b1bbddb4116fbccbd006979fb95bf34f0e0,0.0,0.007407034,0.0,0.007407034
0xab498461ce4e399c17f6f0031f360f3b64a50bc7,0.0072284566800937,0.0,0.0,0.007228457
0x3ccccdacab1537c0e5dacee72931937e742b232b,0.0071361511795568,0.0,0.0,0.007136151
0xa67c9e0701a1c6dd21e42e0be41e0b8f537c29b2,0.0070031119606234,0.0,0.0,0.007003112
0xff08f103a63a653d518bd9f8a837b795c6f110c3,0.0069575523535016,0.0,0.0,0.006957552
0xe9b365d5bb967caec317127977917226c77c6003,0.0065416832749145,0.0,0.0,0.006541683
0x5a0b8dedfc06f1412484447d376119005bf85ddc,0.0061306218263287,0.0,0.0,0.006130622
0x3922315057742ee040e3c64987ea90c9cf9df7b5,0.0060934503787211,0.0,0.0,0.006093450
0x6da0c6a8889089c9e466be8699992f19f0e18e3d,0.0056230323730734,0.0,0.0,0.005623032
0x43292c96d65d577e9ed7fe81ee9b1dd5bd49a6f7,0.0052573506657107,0.0,0.0,0.005257351
0x261e1fbc2d5c7200de55289dfab9ebbc5fd585be,0.0052164925196404,0.0,0.0,0.005216493
0x49e92b3111192890d5adeee7e3a80aa4866349a0,0.0051642830146687,0.0,0.0,0.005164283
0x85954b8c547aec4156d0ea100461c88100129fd5,0.0049154303707379,0.0,0.0,0.004915430
0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,0.0,0.004882557,0.0,0.004882557
0x84861b33ba6c7ae0dc01e0e3192e74d133d9a13a,0.0047956412344613,0.0,0.0,0.004795641
0x77e46935fe498d8838a8aa89aa9630aca403a750,0.0043870279604213,0.0,0.0,0.004387028
0x4f5ef03e870332a1b42453bbf57b8a041e89efe8,0.0,0.004368796,0.0,0.004368796
0x134c6e76edf4bfb728454916040b84df8c792206,0.0,0.004299474,0.0,0.004299474
0x4c20f6126a90568d39c9434f1950a5e0836269e7,0.0036620160266253,0.0,0.0,0.003662016
0xdefc90ba9ee9ad6fa534adcaebd817fea21e538d,0.0029811726132049,0.0,0.0,0.002981173
0x1d4379cee8a6aaed1aa641bd36670048a233d680,0.0027403257252599,0.0,0.0,0.002740326
0x966086c35f902083f2ffb6d422866436b109a9a9,0.0027327597043062,0.0,0.0,0.002732760
0x6055db46a84df9652fe2a359e24c1ddbb5d7beb5,0.0026995691230369,0.0,0.0,0.002699569
0xb4a3108864258d7d71e07ea7aacedd7cc303d022,0.0026255166935314,0.0,0.0,0.002625517
0x0f6852135c9404adf5a5c118ab78d30136013e00,0.0025875700696245,0.0,0.0,0.002587570
0x714120f3dcaff119e82b923fb28f203249293907,0.0025803331160311,0.0,0.0,0.002580333
0xb62c8f112014f8d24de7a5b3110f05a2db3893d8,0.0025573947388534,0.0,0.0,0.002557395
0x7e0e1f3f16ca5ea9e9d673313513ec9d33fdd1e6,0.0025559756187259,0.0,0.0,0.002555976
0xf8fff207467d1645d0d7df063cf475a6da020849,0.0025552208696053,0.0,0.0,0.002555221
0xc1ec1d72a874e46943cf49f437be33e1a7f6519a,0.0025443553206285,0.0,0.0,0.002544355
0xc87266e53e7d58f3295633115f199c23665ba49b,0.0024902330796526,0.0,0.0,0.002490233
0x22355af6f3333bf567c0603358109470e653a2a7,0.0024752789463232,0.0,0.0,0.002475279
0x4a946f31f481b134f73910a31610c82ac579c5a4,0.0024466788612754,0.0,0.0,0.002446679
0xd27065aa082c16500b9999e38e1984e921f37111,0.0024433562585663,0.0,0.0,0.002443356
0xcde850e02a5d1ebedb5e1d2b177af8770354fdb7,0.002440999493028,0.0,0.0,0.002440999
0x56325dff86ba7c15b2960e484b59036f7f593a7d,0.0022653124403146,0.0,0.0,0.002265312
0x49d2db5f6c17a5a2894f52125048aaa988850009,0.0017725041487082,0.0,0.0,0.001772504
0x7518837e2b76015154f40a16ddb4ee4acb01d5c6,0.0013880520983036,0.0,0.0,0.001388052
0x0c806aace8d2a3a682f9cc50e7f3948a04dc3539,0.0013425626107033,0.0,0.0,0.001342563
0xb43b36b72c57842e5cc4b70d85f99117b122c2b5,0.0013405175199889,0.0,0.0,0.001340518
0x01a56caf0f48acc0afc15e68e62f010a122e3f7e,0.001244535430841,0.0,0.0,0.001244535
0x7e1e1c5ac70038a9718431c92a618f01f8dada18,0.0010646559294721,0.0,0.0,0.001064656
0x16b946273a1672d4bf213718f573f2f6ad1c874d,0.0,0.000791106,0.0,0.000791106
0xd9e1d61d51b4d1ef7da8f09cabddcc59030bf872,0.0005908223491457,0.0,0.0,0.000590822
0x3a42086e4c2511e502c0b6ca87e35c8455388d39,0.0,0.000287739,0.0,0.000287739
0xe481301c21f3ec7c6b5d0d30949196928eea7ab7,0.0002685125136938,0.0,0.0,0.000268513
0x119d895f66cfafd6dfbeb127e982cf9d08b01570,0.0002420324738792,0.0,0.0,0.000242032
0x41ef5633d985a57d17422765d98e4f8bf50a24be,0.000238948861119,0.0,0.0,0.000238949
0xcd248c5ccaaefab0a09a74a6f3d241dd67326824,0.0001735444742084,0.0,0.0,0.000173544
0xf77858fb9bdc3a8b62a03acd49857c29e0a01ede,0.0,8.8476e-05,0.0,0.000088476
0x1f655685a4876fdb56da897118f67824d279abe5,3.3779751511e-05,0.0,0.0,0.000033780
0xbb0fbda9084b120fe1f224be7065aa0c82116354,1.34510237132e-05,0.0,0.0,0.000013451
0xdb6c7bb0a806695a4bd0d47e32fb7bb61ea27b7e,1.15256603024e-05,0.0,0.0,0.000011526
0x74a94f6e2d88849ed0cac07f5b7c9a05bc516ddc,4.1375716012e-06,0.0,0.0,0.000004138
0x80f60cd83827e9f77d381955d8cd8c7143f626af,4.0342224266e-06,0.0,0.0,0.000004034
0x0ac9f336000e7e07f416a19717539c8cdfcd690d,3.8615887987e-06,0.0,0.0,0.000003862
0x8540f80fab2afcae8d8fd6b1557b1cf943a0999b,3.4809745101e-06,0.0,0.0,0.000003481
0xf97f7ab7ad98590ecbf9d1870d976bb1acecb696,3.3512969557e-06,0.0,0.0,0.000003351
0x9ed3855e00c2816195458f770f80892395a2fa39,0.0,1.129e-06,0.0,0.000001129
0xf74c9d36759999e87eb6940bc6724737d05d3f82,4.824352182715462e-07,0.0,0.0,0.000000482
0xb58d591a41b9241effcee5b092abdb232f6603a9,3.638766805944483e-07,0.0,0.0,0.000000364
0xe6ca63cd295c84d6f184192dc8023960772dd321,2.510088406428186e-07,0.0,0.0,0.000000251
0x28eb4085309fb7231a16ada0b10a6eebc575d278,1.825811227700479e-07,0.0,0.0,0.000000183
0x6078dfa74f84650fd1461f8426741bd0ddc2c0b1,1.7449231418337077e-07,0.0,0.0,0.000000174
0x24ee7783c90ad7849c50121e46cfd00d8d13dcec,8.440276594479533e-08,0.0,0.0,0.000000084
0x893bbf6520261f004e7a151fe041c9c661e2e583,6.921616671890819e-09,0.0,0.0,0.000000007
0xdf7bdb2d8e3c2c39b9367d887d497d450ad1c597,0.0,1e-09,0.0,0.000000001
0xc86b68363d1537f9b5936338bde83d4343710bfe,5.912001297426237e-16,0.0,0.0,0.000000000
0xf63622f3afa82daaa1adc2a45705da43c8689275,3.273203859054192e-18,0.0,0.0,0.000000000
0xdf319da44618c85a48d2e5d5e42767ce0286869c,1.4283071384963748e-18,0.0,0.0,0.000000000
0x6b9d90a764e26763fab590890296659dcf1bc6cb,1.1902559487469761e-18,0.0,0.0,0.000000000
0x0b9efc1f4a028fcf0e8d62227853dfd7e79c7ee4,2.380511897493959e-19,0.0,0.0,0.000000000
